GISJOIN,Object_ID,Name,Address,City,State,ZIP,County,Country
G0500670,2504,DIAZ POLICE DEPARTMENT,3401 SOUTH MAIN STREET,NEWPORT,AR,72112,JACKSON,USA
G0500670,14590,ARKANSAS STATE POLICE TROOP B,3200 UNITED STATES HIGHWAY 67 NORTH,NEWPORT,AR,72112,JACKSON,USA
G0500670,14596,NEWPORT HOUSING AUTHORITY,945 HOUT CIRCLE,NEWPORT,AR,72112,JACKSON,USA
G0500670,3882,NEWPORT POLICE DEPARTMENT,615 3RD STREET,NEWPORT,AR,72112,JACKSON,USA
G0500670,1551,JACKSON COUNTY SHERIFFS OFFICE,615 2ND STREET,NEWPORT,AR,72112,JACKSON,USA
G0500670,747,SWIFTON POLICE DEPARTMENT,110 1ST STREET,SWIFTON,AR,72471,JACKSON,USA
G0500670,3062,TUCKERMAN POLICE DEPARTMENT,400 UNITED STATES HIGHWAY 67,TUCKERMAN,AR,72473,JACKSON,USA
G0500670,3431,ARKANSAS STATE UNIVERSITY POLICE DEPARTMENT - NEWPORT,7648 VICTORY BOULEVARD,NEWPORT,AR,72112,JACKSON,USA
G0500530,3720,GRANT COUNTY SHERIFFS OFFICE,101 WEST CENTER STREET,SHERIDAN,AR,72150,GRANT,USA
G0500530,4538,SHERIDAN POLICE DEPARTMENT,304 GATSKE DRIVE,SHERIDAN,AR,72150,GRANT,USA
G0500610,751,MINERAL SPRINGS POLICE DEPARTMENT,302 EAST RUNNELS STREET,MINERAL SPRINGS,AR,71851,HOWARD,USA
G0500610,3054,NASHVILLE POLICE DEPARTMENT,426 NORTH MAIN STREET,NASHVILLE,AR,71852,HOWARD,USA
G0500610,4067,HOWARD COUNTY SHERIFFS OFFICE,101 ISSAC PERKINS BOULEVARD,NASHVILLE,AR,71852,HOWARD,USA
G0500610,22327,DIERKS POLICE DEPARTMENT,WEST 3RD STREET AND MISSOURI AVENUE,DIERKS,AR,71833,HOWARD,USA
G0500750,4540,RAVENDEN POLICE DEPARTMENT,227 SOUTH 2ND STREET,RAVENDEN,AR,72459,LAWRENCE,USA
G0500750,755,LAWRENCE COUNTY SHERIFFS OFFICE,315 WEST MAIN STREET, SUITE 15,WALNUT RIDGE,AR,72476,LAWRENCE,USA
G0500750,4066,WALNUT RIDGE POLICE DEPARTMENT,105 SOUTHEAST FRONT STREET,WALNUT RIDGE,AR,72476,LAWRENCE,USA
G0500750,22247,HOXIE POLICE DEPARTMENT,400 SOUTHWEST HARTIGAN STREET,HOXIE,AR,72433,LAWRENCE,USA
G0500750,22298,BLACK ROCK POLICE DEPARTMENT,491 ELM STREET,BLACK ROCK,AR,72415,LAWRENCE,USA
G0500470,20751,ALTUS POLICE DEPARTMENT,205 WEST MAIN STREET,ALTUS,AR,72821,FRANKLIN,USA
G0500470,3721,FRANKLIN COUNTY SHERIFFS OFFICE,101 WEST MAIN STREET,OZARK,AR,72949,FRANKLIN,USA
G0500470,4547,OZARK POLICE DEPARTMENT,200 SOUTH 4TH,OZARK,AR,72949,FRANKLIN,USA
G0500470,22269,CHARLESTON POLICE DEPARTMENT,503 EAST MAIN STREET,CHARLESTON,AR,72933,FRANKLIN,USA
G0500810,22224,LITTLE RIVER SHERIFFS DEPARTMENT,351 NORTH 2ND STREET, SUITE 2,ASHDOWN,AR,71822,LITTLE RIVER,USA
G0500810,20723,9TH WEST JUDICIAL DISTRICT DRUG TASK FORCE,351 NORTH 2ND STREET, SUITE 13,ASHDOWN,AR,71822,LITTLE RIVER,USA
G0500810,22219,ASHDOWN POLICE DEPARTMENT,745 SOUTH LOCUST,ASHDOWN,AR,71822,LITTLE RIVER,USA
G0500810,20738,FOREMAN MARSHAL OFFICE,503 EAST 1ST AVENUE,FOREMAN,AR,71836,LITTLE RIVER,USA
G0500550,3052,OAK GROVE HEIGHTS POLICE DEPARTMENT,85 KIMBERLY STREET,PARAGOULD,AR,72450,GREENE,USA
G0500550,4542,MARMADUKE POLICE DEPARTMENT,104 SOUTH 1ST STREET,MARMADUKE,AR,72443,GREENE,USA
G0500550,1604,PARAGOULD POLICE DEPARTMENT,101 NORTH 3 1/2 STREET,PARAGOULD,AR,72450,GREENE,USA
G0500550,1605,GREENE COUNTY SHERIFFS OFFICE,1809 NORTH ROCKINGCHAIR ROAD,PARAGOULD,AR,72450,GREENE,USA
G0500570,20745,ARKANSAS STATE POLICE TROOP G,2501 NORTH HAZEL STREET,HOPE,AR,71801,HEMPSTEAD,USA
G0500570,22144,HEMPSTEAD COUNTY SHERIFFS OFFICE,312 SOUTH WASHINGTON STREET,HOPE,AR,71801,HEMPSTEAD,USA
G0500570,22259,HOPE POLICE DEPARTMENT,400 SOUTH WASHINGTON STREET,HOPE,AR,71801,HEMPSTEAD,USA
G0500570,20783,ARKANSAS HIGHWAY POLICE - HOPE,INTERSTATE HIGHWAY 30 EAST, MILE MARKER 26,HOPE,AR,71801,HEMPSTEAD,USA
G0500570,15948,ARKANSAS GAME AND FISH COMMISSION LAW ENFORCEMENT - SOUTHWEST REGIONAL OFFICE,7004 UNITED STATES HIGHWAY 67 EAST,PERRYTOWN,AR,71801,HEMPSTEAD,USA
G0500490,2495,FULTON COUNTY SHERIFFS OFFICE,114 WEST LOCUST STREET,SALEM,AR,72576,FULTON,USA
G0500490,22897,SALEM POLICE DEPARTMENT,130 NORTH MAIN STREET,SALEM,AR,72576,FULTON,USA
G0500490,2381,MAMMOTH SPRING POLICE DEPARTMENT,165 3RD STREET,MAMMOTH SPRING,AR,72554,FULTON,USA
G0500730,1608,STAMPS POLICE DEPARTMENT,207 EAST ANTIGO STREET,STAMPS,AR,71860,LAFAYETTE,USA
G0500730,22252,LEWISVILLE POLICE DEPARTMENT,330 WEST 1ST STREET,LEWISVILLE,AR,71845,LAFAYETTE,USA
G0500730,22350,LAFAYETTE COUNTY SHERIFFS OFFICE,5 COURTHOUSE SQUARE,LEWISVILLE,AR,71845,LAFAYETTE,USA
G0500730,22132,BRADLEY POLICE DEPARTMENT,410 PULLMAN STREET,BRADLEY,AR,71826,LAFAYETTE,USA
G0500790,22347,GRADY POLICE DEPARTMENT,301 SOUTH MAIN STREET,GRADY,AR,71644,LINCOLN,USA
G0500790,22135,GOULD POLICE DEPARTMENT,301 NORTH GOULD AVENUE,GOULD,AR,71643,LINCOLN,USA
G0500790,1600,LINCOLN COUNTY SHERIFFS OFFICE,300 SOUTH DREW STREET, ROOM B103,STAR CITY,AR,71667,LINCOLN,USA
G0500790,4549,STAR CITY POLICE DEPARTMENT,200 SOUTH JEFFERSON STREET,STAR CITY,AR,71667,LINCOLN,USA
G0500590,20726,DONALDSON CITY MARSHAL,109 NORTH FRONT STREET,DONALDSON,AR,71941,HOT SPRING,USA
G0500590,2493,ROCKPORT POLICE DEPARTMENT,186 MILITARY ROAD,ROCKPORT,AR,72104,HOT SPRING,USA
G0500590,22206,HOT SPRING COUNTY SHERIFFS OFFICE,215 EAST HIGHLAND AVENUE, SUITE 119,MALVERN,AR,72104,HOT SPRING,USA
G0500590,22320,MALVERN POLICE DEPARTMENT,215 EAST HIGHLAND AVENUE, SUITE 113,MALVERN,AR,72104,HOT SPRING,USA
G0500590,22228,PERLA POLICE DEPARTMENT,22675 UNITED STATES HIGHWAY 67,MALVERN,AR,72104,HOT SPRING,USA
G0500590,22223,FRIENDSHIP POLICE DEPARTMENT,15 CHURCH STREET,FRIENDSHIP,AR,71942,HOT SPRING,USA
G0500650,22236,HORSESHOE BEND POLICE DEPARTMENT,704 WEST COMMERCE STREET,HORSESHOE BEND,AR,72512,IZARD,USA
G0500650,1610,IZARD COUNTY SHERIFFS OFFICE,300 CIRCLE DRIVE,MELBOURNE,AR,72556,IZARD,USA
G0500650,20782,ARKANSAS GAME AND FISH COMMISSION LAW ENFORCEMENT - NORTH CENTRAL REGIONAL OFFICE,STATE HIGHWAY 56 EAST,CALICO ROCK,AR,72519,IZARD,USA
G0500830,22303,BOONEVILLE POLICE DEPARTMENT,497 EAST MAIN STREET,BOONEVILLE,AR,72927,LOGAN,USA
G0500830,22288,MAGAZINE POLICE DEPARTMENT,23 NORTH STATE HIGHWAY 109,MAGAZINE,AR,72943,LOGAN,USA
G0500830,2496,PARIS POLICE DEPARTMENT,1810 EAST WALNUT STREET,PARIS,AR,72855,LOGAN,USA
G0500830,4264,LOGAN COUNTY SHERIFFS OFFICE,508 WEST GROBER STREET,PARIS,AR,72855,LOGAN,USA
G0501070,20755,LAKE VIEW POLICE DEPARTMENT,14264 STATE HIGHWAY 44,HELENA,AR,72342,PHILLIPS,USA
G0501070,20739,ELAINE POLICE DEPARTMENT,116 MAIN STREET,ELAINE,AR,72333,PHILLIPS,USA
G0501070,22896,MARVELL POLICE DEPARTMENT,402 NORTH ELM STREET,MARVELL,AR,72366,PHILLIPS,USA
G0501070,22898,WEST HELENA POLICE DEPARTMENT,98 WEST PLAZA AVENUE,WEST HELENA,AR,72390,PHILLIPS,USA
G0501070,20769,HELENA POLICE DEPARTMENT,226 PERRY STREET,HELENA,AR,72342,PHILLIPS,USA
G0501070,22287,PHILLIPS COUNTY SHERIFFS OFFICE,201 PERRY STREET,HELENA,AR,72342,PHILLIPS,USA
G0501050,14601,PERRY POLICE DEPARTMENT,108 SOUTH JOHNSON STREET,PERRY,AR,72125,PERRY,USA
G0501050,3056,PERRYVILLE POLICE DEPARTMENT,613 NORTH FOURCHE AVENUE,PERRYVILLE,AR,72126,PERRY,USA
G0501050,752,PERRY COUNTY SHERIFFS OFFICE,106 OAK STREET,PERRYVILLE,AR,72126,PERRY,USA
G0501050,20754,HOUSTON CITY POLICE,2087 STATE HIGHWAY 60 EAST,HOUSTON,AR,72070,PERRY,USA
G0500630,20725,16TH JUDICIAL DISTRICT DRUG TASK FORCE,368 EAST MAIN STREET,BATESVILLE,AR,72501,INDEPENDENCE,USA
G0500630,22314,INDEPENDENCE COUNTY SHERIFFS OFFICE,1750 MYERS STREET,BATESVILLE,AR,72501,INDEPENDENCE,USA
G0500890,22900,MARION COUNTY SHERIFFS OFFICE,491 UNITED STATES HIGHWAY 62 WEST,YELLVILLE,AR,72687,MARION,USA
G0500890,22262,FLIPPIN POLICE DEPARTMENT,239 EAST MAIN STREET,FLIPPIN,AR,72634,MARION,USA
G0500890,22209,BULL SHOALS POLICE DEPARTMENT,706 CS WOODS BOULEVARD,BULL SHOALS,AR,72619,MARION,USA
G0500690,14620,WABBASEKA POLICE DEPARTMENT,114 SOUTH 1ST STREET,WABBASEKA,AR,72175,JEFFERSON,USA
G0500690,22906,WHITEVILLE TOWNSHIP CONSTABLE,9317 MIDDLE WARREN ROAD,PINE BLUFF,AR,71603,JEFFERSON,USA
G0500690,14622,ARKANSAS STATE POLICE - CRIMINAL INVESTIGATIONS DIVISION COMPANY B,2403 EAST HARDING AVENUE, SUITE 100,PINE BLUFF,AR,71601,JEFFERSON,USA
G0500690,20722,ALTHEIMER POLICE DEPARTMENT,308 WEST FRONT STREET,ALTHEIMER,AR,72004,JEFFERSON,USA
G0500690,3419,ARKANSAS STATE POLICE TROOP E,6816 PRINCETON PIKE,PINE BLUFF,AR,71602,JEFFERSON,USA
G0500690,2491,WHITE HALL POLICE DEPARTMENT,8204 DOLLARWAY ROAD,WHITEHALL,AR,71602,JEFFERSON,USA
G0500690,14592,TRI-COUNTY DRUG TASK FORCE,101 WEST BARRAQUE STREET, SUITE 201,PINE BLUFF,AR,71601,JEFFERSON,USA
G0500690,750,JEFFERSON COUNTY SHERIFFS OFFICE,101 EAST BARRAQUE STREET,PINE BLUFF,AR,71601,JEFFERSON,USA
G0500690,21506,UNIVERSITY OF ARKANSAS / PINE BLUFF DEPARTMENT OF PUBLIC SAFETY,1200 NORTH UNIVERSITY DRIVE,PINE BLUFF,AR,71601,JEFFERSON,USA
G0500690,2492,PINE BLUFF POLICE DEPARTMENT,200 EAST 8TH AVENUE,PINE BLUFF,AR,71601,JEFFERSON,USA
G0500690,1590,REDFIELD POLICE DEPARTMENT,509 SHERIDAN ROAD,REDFIELD,AR,72132,JEFFERSON,USA
G0500930,20759,JOINER POLICE DEPARTMENT,209 UNITED STATES HIGHWAY 61,JOINER,AR,72350,MISSISSIPPI,USA
G0500930,22905,MANILA POLICE DEPARTMENT,214 BALTIMORE AVENUE,MANILA,AR,72442,MISSISSIPPI,USA
G0500930,22227,ETOWAH POLICE DEPARTMENT,4670 WEST STATE HIGHWAY 136,ETOWAH,AR,72428,MISSISSIPPI,USA
G0500930,22334,KEISER POLICE DEPARTMENT,112 EAST MAIN STREET,KEISER,AR,72351,MISSISSIPPI,USA
G0500930,20765,DELL POLICE DEPARTMENT,407 SECOND,DELL,AR,72426,MISSISSIPPI,USA
G0500930,22357,LEACHVILLE POLICE DEPARTMENT,116 SOUTH MAIN STREET,LEACHVILLE,AR,72438,MISSISSIPPI,USA
G0500930,22218,GOSNELL POLICE DEPARTMENT,307 SOUTH AIR BASE HIGHWAY,GOSNELL,AR,72315,MISSISSIPPI,USA
G0500930,22273,BLYTHEVILLE POLICE DEPARTMENT,201 WEST WALNUT STREET,BLYTHEVILLE,AR,72315,MISSISSIPPI,USA
G0500930,22246,LUXORA POLICE DEPARTMENT,102 NORTH MAIN STREET,LUXORA,AR,72358,MISSISSIPPI,USA
G0500930,22006,MISSISSIPPI COUNTY SHERIFFS OFFICE,685 NORTH COUNTY ROAD 599,LUXORA,AR,72358,MISSISSIPPI,USA
G0500930,1602,OSCEOLA POLICE DEPARTMENT,401 WEST KEISER AVENUE,OSCEOLA,AR,72370,MISSISSIPPI,USA
G0501010,22308,NEWTON COUNTY SHERIFFS OFFICE,300 NORTH SPRING STREET,JASPER,AR,72641,NEWTON,USA
G0501010,22250,JASPER POLICE DEPARTMENT,101 EAST ELM STREET,JASPER,AR,72641,NEWTON,USA
G0501110,22005,POINSETT COUNTY SHERIFFS OFFICE,1500 JUSTICE DRIVE,HARRISBURG,AR,72432,POINSETT,USA
G0501110,1593,WEINER POLICE DEPARTMENT,123 WEST 2ND STREET,WEINER,AR,72479,POINSETT,USA
G0501110,22272,HARRISBURG POLICE DEPARTMENT,202 NORTH EAST STREET,HARRISBURG,AR,72432,POINSETT,USA
G0501110,4061,MARKED TREE POLICE DEPARTMENT,1 ELM STREET,MARKED TREE,AR,72365,POINSETT,USA
G0501110,4528,TYRONZA POLICE DEPARTMENT,143 SOUTH MAIN STREET,TYRONZA,AR,72386,POINSETT,USA
G0501110,22336,LEPANTO POLICE DEPARTMENT,113 SOUTH GREENWOOD AVENUE,LEPANTO,AR,72354,POINSETT,USA
G0501110,1614,TRUMANN POLICE DEPARTMENT,211 SOUTH MELTON AVENUE,TRUMANN,AR,72472,POINSETT,USA
G0501130,22321,GRANNIS POLICE DEPARTMENT,8571 UNITED STATES HIGHWAY 71 SOUTH,GRANNIS,AR,71944,POLK,USA
G0501130,14611,18TH WEST JUDICIAL DISTRICT DRUG TASK FORCE,507 CHURCH STREET,MENA,AR,71953,POLK,USA
G0501130,1594,MENA POLICE DEPARTMENT,304 DEQUEEN STREET,MENA,AR,71953,POLK,USA
G0501130,4532,POLK COUNTY SHERIFFS OFFICE,507 CHURCH STREET,MENA,AR,71953,POLK,USA
G0500990,1356,NEVADA COUNTY SHERIFFS OFFICE,215 EAST 3RD STREET NORTH,PRESCOTT,AR,71857,NEVADA,USA
G0500990,4063,PRESCOTT POLICE DEPARTMENT,111 WEST ELM STREET,PRESCOTT,AR,71857,NEVADA,USA
G0500510,20785,DIAMONDHEAD POLICE DEPARTMENT,110 INDEPENDENCE DRIVE,HOT SPRINGS,AR,71913,GARLAND,USA
G0500510,20719,ARKANSAS GAME AND FISH COMMISSION LAW ENFORCEMENT - HOT SPRINGS REGIONAL OFFICE,350 FISH HATCHERY ROAD,HOT SPRINGS,AR,71913,GARLAND,USA
G0500510,20677,ARKANSAS STATE POLICE TROOP K,101 MID AMERICA BOULEVARD,HOT SPRINGS,AR,71913,GARLAND,USA
G0500510,22901,MOUNTAIN PINE POLICE DEPARTMENT,405 OUACHITA STREET,MOUNTAIN PINE,AR,71956,GARLAND,USA
G0500510,22296,HOT SPRINGS VILLAGE POLICE DEPARTMENT,113 CALELLA ROAD,HOT SPRINGS VILLAGE,AR,71909,GARLAND,USA
G0500510,22372,GARLAND COUNTY SHERIFFS OFFICE,525 OUACHITA AVENUE,HOT SPRINGS,AR,71901,GARLAND,USA
G0500510,20789,18TH EAST JUDICIAL DISTRICT DRUG TASK FORCE,501 OUACHITA AVENUE,HOT SPRINGS,AR,71901,GARLAND,USA
G0500510,22362,HOT SPRINGS POLICE DEPARTMENT,641 MALVERN AVENUE,HOT SPRINGS,AR,71901,GARLAND,USA
G0500950,22237,CLARENDON POLICE DEPARTMENT,270 MADISON STREET,CLARENDON,AR,72029,MONROE,USA
G0500950,22356,MONROE COUNTY SHERIFFS OFFICE,123 MADISON STREET,CLARENDON,AR,72029,MONROE,USA
G0500950,20674,1ST JUDICIAL DISTRICT DRUG TASK FORCE,113 SOUTH MAIN STREET,CLARENDON,AR,72029,MONROE,USA
G0500950,20766,ARKANSAS GAME AND FISH COMMISSION LAW ENFORCEMENT - EAST CENTRAL REGIONAL OFFICE,1201 NORTH UNITED STATES HIGHWAY 49,BRINKLEY,AR,72021,MONROE,USA
G0500950,22317,BRINKLEY POLICE DEPARTMENT,233 WEST CEDAR STREET,BRINKLEY,AR,72021,MONROE,USA
G0500950,22220,HOLLY GROVE POLICE DEPARTMENT,222 SOUTH SMITH STREET,HOLLY GROVE,AR,72069,MONROE,USA
G0500850,22351,ENGLAND POLICE DEPARTMENT,110 NORTHWEST 2ND STREET,ENGLAND,AR,72046,LONOKE,USA
G0500850,22312,LONOKE COUNTY SHERIFFS OFFICE,301 COURT STREET,LONOKE,AR,72086,LONOKE,USA
G0500850,22299,LONOKE POLICE DEPARTMENT,203 WEST FRONT STREET,LONOKE,AR,72086,LONOKE,USA
G0500850,22370,AUSTIN POLICE DEPARTMENT,202 HENDRICKS STREET,AUSTIN,AR,72007,LONOKE,USA
G0500850,22361,CABOT POLICE DEPARTMENT,101 NORTH 2ND STREET,CABOT,AR,72023,LONOKE,USA
G0500850,22904,WARD POLICE DEPARTMENT,405 HICKORY STREET,WARD,AR,72176,LONOKE,USA
G0500850,22358,CARLISLE POLICE DEPARTMENT,122 WEST MAIN STREET,CARLISLE,AR,72024,LONOKE,USA
G0500850,20788,HUMNOKE POLICE DEPARTMENT,94 NORTH FOURTH,HUMNOKE,AR,72072,LONOKE,USA
G0500850,20781,ALLPORT POLICE DEPARTMENT,100 NORTH FRONT STREET,ENGLAND,AR,72046,LONOKE,USA
G0500710,22245,LAMAR POLICE DEPARTMENT,437 WEST MAIN STREET,LAMAR,AR,72846,JOHNSON,USA
G0500710,22300,JOHNSON COUNTY SHERIFFS OFFICE,301 PORTER INDUSTRIAL ROAD,CLARKSVILLE,AR,72830,JOHNSON,USA
G0500710,22342,CLARKSVILLE POLICE DEPARTMENT,203 WALNUT STREET,CLARKSVILLE,AR,72830,JOHNSON,USA
G0500710,20780,ARKANSAS STATE POLICE TROOP J,2700 WEST MAIN STREET,CLARKSVILLE,AR,72830,JOHNSON,USA
G0500710,22329,COAL HILL POLICE DEPARTMENT,101 SOUTH 2ND STREET,COAL HILL,AR,72832,JOHNSON,USA
G0500870,22341,HUNTSVILLE POLICE DEPARTMENT,208 EAST WAR EAGLE AVENUE,HUNTSVILLE,AR,72740,MADISON,USA
G0500870,22141,MADISON COUNTY SHERIFFS OFFICE,201 MAIN STREET,HUNTSVILLE,AR,72740,MADISON,USA
G0500970,3724,MONTGOMERY COUNTY SHERIFFS OFFICE,105 UNITED STATES HIGHWAY 270 EAST,MOUNT IDA,AR,71957,MONTGOMERY,USA
G0500910,20748,FOUKE POLICE DEPARTMENT,106 EAST MAIN STREET,FOUKE,AR,71837,MILLER,USA
G0500910,22771,TEXARKANA POLICE DEPARTMENT,100 NORTH STATE LINE AVENUE,TEXARKANA,AR,71854,MILLER,USA
G0500910,14615,TEXARKANA HOUSING AUTHORITY,FERGUSON STREET,TEXARKANA,AR,71854,MILLER,USA
G0500910,3722,MILLER COUNTY SHERIFFS OFFICE,2300 EAST STREET,TEXARKANA,AR,71854,MILLER,USA
G0201980,20939,KAKE POLICE DEPARTMENT,107 TOTEM WAY,KAKE,AK,99830,PRINCE OF WALES-HYDER,USA
G0201980,20964,ALASKA STATE TROOPERS - KLAWOCK,9300 CRAIG KLAWOCK HIGHWAY,KLAWOCK,AK,99925,PRINCE OF WALES-HYDER,USA
G0201980,20942,CRAIG POLICE DEPARTMENT,506 SECOND STREET,CRAIG,AK,99921,PRINCE OF WALES-HYDER,USA
G0201980,20965,KLAWOCK POLICE DEPARTMENT,6738A KLAWOCK-HOLLIS HIGHWAY,KLAWOCK,AK,99925,PRINCE OF WALES-HYDER,USA
G0600270,15052,CALIFORNIA HIGHWAY PATROL - BISHOP AREA,469 SOUTH MAIN STREET,BISHOP,CA,93514,INYO,USA
G0600270,3874,BISHOP POLICE DEPARTMENT,207 WEST LINE STREET,BISHOP,CA,93514,INYO,USA
G0600270,2332,INYO COUNTY SHERIFFS OFFICE / INYO COUNTY JAIL,550 SOUTH CLAY STREET,INDEPENDENCE,CA,93526,INYO,USA
G0501330,20779,SOUTH CENTRAL ARKANSAS DRUG TASK FORCE,115 NORTH 3RD STREET,DE QUEEN,AR,71832,SEVIER,USA
G0501330,22263,SEVIER COUNTY SHERIFFS OFFICE,115 NORTH 3RD STREET,DE QUEEN,AR,71832,SEVIER,USA
G0501330,22253,DE QUEEN POLICE DEPARTMENT,220 NORTH 2ND STREET,DE QUEEN,AR,71832,SEVIER,USA
G0600590,4242,BREA POLICE DEPARTMENT,1 CIVIC CENTER CIRCLE,BREA,CA,92821,ORANGE,USA
G0600590,617,CALIFORNIA STATE UNIVERSITY POLICE DEPARTMENT - FULLERTON CAMPUS,800 NORTH STATE COLLEGE BOULEVARD,FULLERTON,CA,92834,ORANGE,USA
G0600590,3690,ANAHEIM POLICE DEPARTMENT,425 SOUTH HARBOR BOULEVARD,ANAHEIM,CA,92805,ORANGE,USA
G0600590,3863,PLACENTIA POLICE DEPARTMENT,401 EAST CHAPMAN AVENUE,PLACENTIA,CA,92870,ORANGE,USA
G0600590,4238,ORANGE POLICE DEPARTMENT,1107 NORTH BATAVIA STREET,ORANGE,CA,92867,ORANGE,USA
G0600590,14337,ORANGE COUNTY SHERIFFS DEPARTMENT - THEO LACY FACILITY,501 THE CITY DRIVE SOUTH,ORANGE,CA,92868,ORANGE,USA
G0600590,795,SANTA ANA POLICE DEPARTMENT,60 CIVIC CENTER PLAZA,SANTA ANA,CA,92703,ORANGE,USA
G0600590,794,ORANGE COUNTY SHERIFF-CORONER DEPARTMENT,1071 W SANTA ANA BLVD,SANTA ANA,CA,92703,ORANGE,USA
G0600590,15058,ORANGE COUNTY SHERIFFS DEPARTMENT - NORTH OPERATIONS DIVISION / ORANGE COUNTY SHERIFF DEPARTMENT - CENTRAL JAIL COMPLEX,550 NORTH FLOWER STREET,SANTA ANA,CA,92703,ORANGE,USA
G0600590,14513,SANTA ANA POLICE DEPARTMENT WESTEND SUB STATION,3750 WEST MCFADDEN AVENUE, UNIT I,SANTA ANA,CA,92704,ORANGE,USA
G0600590,3080,SANTA ANA UNIFIED SCHOOL DISTRICT POLICE DEPARTMENT,1601 EAST CHESTNUT AVENUE,SANTA ANA,CA,92701,ORANGE,USA
G0600590,21094,CALIFORNIA HIGHWAY PATROL - SANTA ANA AREA,2031 EAST SANTA CLARA AVENUE,SANTA ANA,CA,92705,ORANGE,USA
G0600590,4450,TUSTIN POLICE DEPARTMENT,300 CENTENNIAL WAY,TUSTIN,CA,92780,ORANGE,USA
G0600590,684,IRVINE POLICE DEPARTMENT,1 CIVIC CENTER PLAZA,IRVINE,CA,92606,ORANGE,USA
G0600590,613,UNIVERSITY OF CALIFORNIA - IRVINE POLICE DEPARTMENT,410 EAST PELTASON DRIVE, 150 PUBLIC SERVICES BUILDING,IRVINE,CA,92697,ORANGE,USA
G0600590,4155,ORANGE COUNTY SHERIFFS DEPARTMENT - AIRPORT PATROL,18601 AIRPORT WAY,SANTA ANA,CA,92707,ORANGE,USA
G0600590,14336,VANGUARD UNIVERSITY CAMPUS SAFETY DEPARTMENT,55 FAIR DRIVE, HUNTINGTON HALL,COSTA MESA,CA,92626,ORANGE,USA
G0600590,3086,COAST COMMUNITY COLLEGE DISTRICT POLICE,1370 ADAMS AVE,COSTA MESA,CA,92626,ORANGE,USA
G0600590,4236,COSTA MESA POLICE DEPARTMENT,99 FAIR DRIVE,COSTA MESA,CA,92626,ORANGE,USA
G0600590,1739,NEWPORT BEACH POLICE DEPARTMENT,870 SANTA BARBARA DRIVE,NEWPORT BEACH,CA,92660,ORANGE,USA
G0600590,14506,ORANGE COUNTY SHERIFFS DEPARTMENT - NEWPORT HARBOR PATROL,1901 BAYSIDE DRIVE,CORONA DL MAR,CA,92625,ORANGE,USA
G0600590,2535,LAGUNA BEACH POLICE DEPARTMENT,505 FOREST AVENUE,LAGUNA BEACH,CA,92651,ORANGE,USA
G0600590,14471,ORANGE COUNTY SHERIFFS DEPARTMENT - JAMES A MUSICK FACILITY,13502 MUSICK,IRVINE,CA,92618,ORANGE,USA
G0600590,15446,SADDLEBACK COMMUNITY COLLEGE POLICE DEPARTMENT,LOWER CAMPUS ROAD,MISSION VIEJO,CA,92692,ORANGE,USA
G0600590,22943,SOUTH ORANGE COUNTY COMMUNITY COLLEGE DISTRICT POLICE,28000 MARGUERITE PARKWAY,MISSION VIEJO,CA,92692,ORANGE,USA
G0600590,14519,ORANGE COUNTY SHERIFFS DEPARTMENT - SOUTHERN PATROL,11 JOURNEY,ALISO VIEJO,CA,92656,ORANGE,USA
G0600590,14340,ORANGE COUNTY SHERIFFS DEPARTMENT - DANA POINT HARBOR PATROL,25005 DANA DRIVE,DANA POINT,CA,92629,ORANGE,USA
G0600590,23642,CALIFORNIA HIGHWAY PATROL - SAN JUAN CAPISTRANO AREA,32951 CAMINO CAPISTRANO,SAN JUAN CAPISTRANO,CA,92675,ORANGE,USA
G0600590,15048,CALIFORNIA PARKS AND RECREATION LAW ENFORCEMENT - ORANGE COAST DISTRICT,3030 AVENIDA DEL PRESIDENTE,SAN CLEMENTE,CA,92672,ORANGE,USA
G0600590,14520,ORANGE COUNTY SHERIFFS DEPARTMENT - SAN CLEMENTE,100 AVENIDA PRESIDIO,SAN CLEMENTE,CA,92672,ORANGE,USA
G0600590,15456,ORANGE COUNTY SHERIFFS DEPARTMENT - HUNTINGTON HARBOR PATROL,2901 EDINGER AVENUE,HUNTINGTON BEACH,CA,92649,ORANGE,USA
G0600590,2209,WESTMINSTER POLICE DEPARTMENT,8200 WESTMINSTER BOULEVARD,WESTMINSTER,CA,92683,ORANGE,USA
G0600590,22727,HUNTINGTON BEACH POLICE DEPARTMENT,2000 MAIN STREET,HUNTINGTON BEACH,CA,92648,ORANGE,USA
G0600590,4230,FOUNTAIN VALLEY POLICE DEPARTMENT,10200 SLATER AVENUE,FOUNTAIN VALLEY,CA,92708,ORANGE,USA
G0600590,23059,GARDEN GROVE POLICE DEPARTMENT,11301 ACACIA PARKWAY,GARDEN GROVE,CA,92840,ORANGE,USA
G0600590,14343,CALIFORNIA HIGHWAY PATROL - WESTMINSTER AREA,13200 GOLDENWEST STREET,WESTMINSTER,CA,92683,ORANGE,USA
G0600590,14518,ORANGE COUNTY SHERIFFS DEPARTMENT - NORTHERN PATROL,11100 CEDAR STREET,STANTON,CA,90680,ORANGE,USA
G0600590,1334,FULLERTON POLICE DEPARTMENT,237 WEST COMMONWEALTH AVENUE,FULLERTON,CA,92832,ORANGE,USA
