GISJOIN,FID,Name,Address,City,State,ZIP,County,Country
G5000070,13634,LAKE CHAMPLAIN WALDORF SCHOOL,359 TURTLE LN,SHELBURNE,VT,5482,CHITTENDEN,USA
G5000070,22480,VERMONT DAY SCHOOL,6701 SHELBURNE RD,SHELBURNE,VT,5482,CHITTENDEN,USA
G5000070,13627,THE SCHOOLHOUSE INC,8 CATKIN DR,SOUTH BURLINGTON,VT,5403,CHITTENDEN,USA
G5000070,13630,BROWNELL MOUNTAIN SCHOOL,5330 ST GEORGE RD,WILLISTON,VT,5495,CHITTENDEN,USA
G5000110,13642,SOAR LEARNING CENTER,178 MCGINN DR,SAINT ALBANS BAY,VT,05481,FRANKLIN,USA
G4900490,13594,AMERICAN HERITAGE SCHOOL,736 N 1100 E,AMERICAN FORK,UT,84003,UTAH,USA
G4900490,19360,NEW HOPE ACADEMY,100 N 100 W,AMERICAN FORK,UT,84003,UTAH,USA
G4900490,13596,MONTESSORI LEARNING CENTER,310 S 400 W,LINDON,UT,84042,UTAH,USA
G4900490,16365,KIDS VILLAGE,1641 N STATE ST,OREM,UT,84057,UTAH,USA
G4900490,13599,PROVO CANYON SCHOOL - SPRINGVILLE CAMPUS,763 N 1650 W,SPRINGVILLE,UT,84663,UTAH,USA
G4900490,13600,PROVO CANYON SCHOOL-PROVO CAMPUS,4501 N UNIVERSITY AVE,PROVO,UT,84604,UTAH,USA
G4900490,13601,DISCOVERY ACADEMY,105 N 500 W,PROVO,UT,84601,UTAH,USA
G4900490,18180,MERIDIAN SCHOOL,1440 W CENTER ST,SPRINGVILLE,UT,84663,UTAH,USA
G4900490,13597,IVY HALL ACADEMY,1598 W 820 N,PROVO,UT,84601,UTAH,USA
G4900490,15030,KINDERCARE LEARNING CENTER-OREM,765 E 1200 S,OREM,UT,84097,UTAH,USA
G4900490,18177,ARCHES ACADEMY,280 S 400 E,OREM,UT,84097,UTAH,USA
G4900490,13595,LIAHONA PREPARATORY ACADEMY,2464 W 450 S,PLEASANT GROVE,UT,84062,UTAH,USA
G4900490,14999,TELOS ACADEMY,870 W CENTER ST,OREM,UT,84057,UTAH,USA
G4900490,16367,MAPLE LAKE ACADEMY,6155 S 2400 W,SPANISH FORK,UT,84660,UTAH,USA
G4900490,13598,NEW HAVEN SCHOOL,2172 E 7200 S,SPANISH FORK,UT,84660,UTAH,USA
G4900490,22450,ALTA INDEPENDENT,2975 EXECUTIVE WAY,LEHI,UT,84043,UTAH,USA
G4900430,13591,PARK CITY DAY SCHOOL,3120 PINEBROOK RD,PARK CITY,UT,84098,SUMMIT,USA
G4900430,13590,LITTLE MINERS MONTESSORI,1091 BEEHIVE DR,PARK CITY,UT,84098,SUMMIT,USA
G4900430,14219,CREEKSIDE KIDS ACADEMY,2740 RASMUSSEN RD,PARK CITY,UT,84098,SUMMIT,USA
G5100250,13690,BRUNSWICK ACADEMY,2100 PLANTERS RD,LAWRENCEVILLE,VA,23868,BRUNSWICK,USA
G5100350,14191,NEW LIFE CHRISTIAN SCHOOLS,507 VIRGINIA ST,HILLSVILLE,VA,24343,CARROLL,USA
G5100470,13706,CULPEPER CHRISTIAN SCHOOL,810 OLD RIXEYVILLE RD,CULPEPER,VA,22701,CULPEPER,USA
G5100470,13704,EPIPHANY CATHOLIC SCHOOL,1211 E GRANDVIEW AVE,CULPEPER,VA,22701,CULPEPER,USA
G5100470,13705,VILLAGE ACADEMY AT CHILDHELP EAST,23164 DRAGOON RD,LIGNUM,VA,22726,CULPEPER,USA
G5100730,17218,WARE ACADEMY,7936 JOHN CLAYTON MEMORIAL HWY,GLOUCESTER,VA,23061,GLOUCESTER,USA
G5100730,13802,GLOUCESTER MONTESSORI SCHOOL,8381 GEORGE WASHINGTON MEMORIAL HWY,GLOUCESTER,VA,23061,GLOUCESTER,USA
G5000150,13643,BISHOP JOHN A MARSHALL SCHOOL,680 LAPORTE RD,MORRISVILLE,VT,5661,LAMOILLE,USA
G5000150,20384,EAST MEADOW,28 JAMES RD # 1,MORRISVILLE,VT,5661,LAMOILLE,USA
G5000170,13644,OPEN FIELDS SCHOOL,37 ACADEMY RD,THETFORD,VT,05074,ORANGE,USA
G5000170,18182,CONNECTICUT RIVER ACADEMY,551 LOWER PLAIN,BRADFORD,VT,05033,ORANGE,USA
G5000170,13645,EAST VALLEY ACADEMY,579 VT ROUTE 14 N,EAST RANDOLPH,VT,05041,ORANGE,USA
G5000230,13656,CHOICE ACADEMY,579 S BARRE RD,BARRE,VT,5641,WASHINGTON,USA
G5000230,15572,MONTESSORI SCHOOL OF CENTRAL,84 PINE HILL RD,BARRE,VT,5641,WASHINGTON,USA
G5000230,20388,TRUE NORTH WILDERNESS PROGRAM,5354 MAIN ST,WAITSFIELD,VT,05673,WASHINGTON,USA
G5000230,13652,GREEN MOUNTAIN VALLEY SCHOOL,271 MOULTON RD,WAITSFIELD,VT,5673,WASHINGTON,USA
G5000230,13654,THE NEW SCHOOL OF MONTPELIER,11 W ST,MONTPELIER,VT,5602,WASHINGTON,USA
G5000230,20387,THE PACEM SCHOOL,32 COLLEGE ST STE 100,MONTPELIER,VT,5602,WASHINGTON,USA
G5000230,15544,RIVER ROCK SCHOOL,46 BARRE ST,MONTPELIER,VT,5602,WASHINGTON,USA
G5000230,13653,ORCHARD VALLEY WALDORF SCHOOL,2290 VT ROUTE 14 N,EAST MONTPELIER,VT,5651,WASHINGTON,USA
G5000230,13655,MAPLE HILL SCHOOL,1350 E HILL RD,PLAINFIELD,VT,05667,WASHINGTON,USA
G5100190,13689,MINERAL SPRINGS CHRISTIAN SCHOOL,1030 BIBLE LN,VINTON,VA,24179,BEDFORD,USA
G5100190,14311,BLUE RIDGE MONTESSORI SCHOOL,1071 WOODBERRY SQ PL,LYNCHBURG,VA,24502,BEDFORD,USA
G5100490,16380,BEAR CREEK ACADEMY,1874 ANDERSON HWY,CUMBERLAND,VA,23040,CUMBERLAND,USA
G5100790,13806,BLUE RIDGE SCHOOL,273 MAYO DR,ST GEORGE,VA,22935,GREENE,USA
G5000050,13622,EAST BURKE SCHOOL,611 VT ROUTE 114,EAST BURKE,VT,05832,CALEDONIA,USA
G5000050,13623,CORNERSTONE CHRISTIAN SCHOOL,133 CORNERSTONE LN,LYNDONVILLE,VT,05851,CALEDONIA,USA
G5000050,13625,LYNDON INSTITUTE,168 INSTITUTE CIR,LYNDON CENTER,VT,05850,CALEDONIA,USA
G5000050,13619,LEARN, INC.,216 BROAD ST,LYNDONVILLE,VT,05851,CALEDONIA,USA
G5000050,13616,THE RIVERSIDE SCHOOL,30 LILY POND RD,LYNDONVILLE,VT,5851,CALEDONIA,USA
G5000050,13617,BURKE MOUNTAIN ACADEMY,60 ALPINE LN,EAST BURKE,VT,5832,CALEDONIA,USA
G5000050,13626,GOOD SHEPHERD CATHOLIC SCHOOL,121 MAPLE ST,SAINT JOHNSBURY,VT,5819,CALEDONIA,USA
G5000050,13620,CORNERSTONE SCHOOL,510 PORTLAND ST,SAINT JOHNSBURY,VT,5819,CALEDONIA,USA
G5000050,13624,CALEDONIA CHRISTIAN SCHOOL,54 SOUTHARD ST,SAINT JOHNSBURY,VT,5819,CALEDONIA,USA
G5000050,13618,THADDEUS STEVENS SCHOOL,39 LUTHER CIR,LYNDON CENTER,VT,05850,CALEDONIA,USA
G5100110,15001,CORNERSTONE CHRISTIAN ACADEMY,169 POLICE TOWER RD,APPOMATTOX,VA,24522,APPOMATTOX,USA
G5100110,16377,APPOMATTOX CHRISTIAN ACADEMY,1916 REDFIELDS RD,APPOMATTOX,VA,24522,APPOMATTOX,USA
G5100650,13836,OAKLAND SCHOOL,128 OAKLAND FARM WAY,TROY,VA,22974,FLUVANNA,USA
G5100650,18408,EFFORT CHRISTIAN SCHOOL AND PRESCHOOL,7820 THOMAS JEFFERSON PKWY,PALMYRA,VA,22963,FLUVANNA,USA
G5100650,13796,FORK UNION MILITARY ACADEMY,4744 JAMES MADISON HWY,FORK UNION,VA,23055,FLUVANNA,USA
G5100650,13795,OPEN DOOR CHRISTIAN SCHOOL,551 LAKE RD,TROY,VA,22974,FLUVANNA,USA
G5100610,15545,PROVIDENCE CHRISTIAN ACADEMY,4258 BURROUGH DR,WARRENTON,VA,20187,FAUQUIER,USA
G5100610,13790,WAKEFIELD SCHOOL,4439 OLD TAVERN RD,THE PLAINS,VA,20198,FAUQUIER,USA
G5100610,18520,MOUNTAINSIDE MONTESSORI,4206 BELVOIR RD,MARSHALL,VA,20115,FAUQUIER,USA
G5100610,13793,HIGHLAND SCHOOL,597 BROADVIEW AVE,WARRENTON,VA,20186,FAUQUIER,USA
G5100610,13792,ST JOHN EVANGELIST ELEMENTARY SCHOOL,111 JOHN E MANN ST,WARRENTON,VA,20186,FAUQUIER,USA
G5100610,13791,FRESTA VALLEY CHRISTIAN SCHOOL,6428 WILSON RD,MARSHALL,VA,20115,FAUQUIER,USA
G5100610,13789,MIDLAND CHRISTIAN ACADEMY,10456 OLD CAROLINA RD,MIDLAND,VA,22728,FAUQUIER,USA
